case_order,case_id,n,k,j,s,t,baseline_blocks,actual_blocks,ratio_to_baseline,error_pct,solve_elapsed_sec,verify_elapsed_sec,elapsed_sec,verified,verify_method,route_module,solution_source,error,verify_error
187,L_12_6_5_5,12,6,5,5,1,132,132,1.0,0.0,19.18231,0.016592,19.199132,True,CoveringDesignSolver._verify,n_algorithms.n12.solver,search,,
